game_id,team,opp_team,season,next_game_id,score,opp_score,win,reg_win,overtime,odds,opp_odds,ot_odds,game_date,situation,is_home,game_time,iceTime,opp_xGoalsPercentage,xGoalsPercentage,opp_corsiPercentage,corsiPercentage,opp_fenwickPercentage,fenwickPercentage,opp_xOnGoal,opp_xGoals,opp_xRebounds,opp_xFreeze,opp_xPlayStopped,opp_xPlayContinuedInZone,opp_xPlayContinuedOutsideZone,opp_flurryAdjustedxGoals,opp_scoreVenueAdjustedxGoals,opp_flurryScoreVenueAdjustedxGoals,opp_shotsOnGoal,opp_missedShots,opp_blockedShotAttempts,opp_shotAttempts,opp_goals,opp_rebounds,opp_reboundGoals,opp_freeze,opp_playStopped,opp_playContinuedInZone,opp_playContinuedOutsideZone,opp_savedShotsOnGoal,opp_savedUnblockedShotAttempts,opp_penalties,opp_penalityMinutes,opp_faceOffsWon,opp_hits,opp_takeaways,opp_giveaways,opp_lowDangerShots,opp_mediumDangerShots,opp_highDangerShots,opp_lowDangerxGoals,opp_mediumDangerxGoals,opp_highDangerxGoals,opp_lowDangerGoals,opp_mediumDangerGoals,opp_highDangerGoals,opp_scoreAdjustedShotsAttempts,opp_unblockedShotAttempts,opp_scoreAdjustedUnblockedShotAttempts,opp_dZoneGiveaways,opp_xGoalsFromxReboundsOfShots,opp_xGoalsFromActualReboundsOfShots,opp_reboundxGoals,opp_totalShotCredit,opp_scoreAdjustedTotalShotCredit,opp_scoreFlurryAdjustedTotalShotCredit,xOnGoal,xGoals,xRebounds,xFreeze,xPlayStopped,xPlayContinuedInZone,xPlayContinuedOutsideZone,flurryAdjustedxGoals,scoreVenueAdjustedxGoals,flurryScoreVenueAdjustedxGoals,shotsOnGoal,missedShots,blockedShotAttempts,shotAttempts,goals,rebounds,reboundGoals,freeze,playStopped,playContinuedInZone,playContinuedOutsideZone,savedShotsOnGoal,savedUnblockedShotAttempts,penalties,penalityMinutes,faceOffsWon,hits,takeaways,giveaways,lowDangerShots,mediumDangerShots,highDangerShots,lowDangerxGoals,mediumDangerxGoals,highDangerxGoals,lowDangerGoals,mediumDangerGoals,highDangerGoals,scoreAdjustedShotsAttempts,unblockedShotAttempts,scoreAdjustedUnblockedShotAttempts,dZoneGiveaways,xGoalsFromxReboundsOfShots,xGoalsFromActualReboundsOfShots,reboundxGoals,totalShotCredit,scoreAdjustedTotalShotCredit,scoreFlurryAdjustedTotalShotCredit
2023-03-30DETCAR,DET,CAR,2022,2023-03-31WPGDET,3,2,1,1,0,0.26954,0.55866,0.22831,2023-03-30,5on5,1,19:30:00,2977,0.733,0.267,0.7358,0.2642,0.7013,0.2987,37.266,2.682,2.442,10.558,1.388,21.354,15.577,2.553,2.757,2.626,31,23,24,78,2,3,0,9,3,22,15,29,52,3,6,24,7,3,4,45,8,1,1.394,0.902,0.386,2,0,0,78.999,54,54.533,0,0.507,0.575,0.575,2.614,2.695,2.627,16.26,0.977,1.018,4.023,0.561,9.258,7.164,0.953,0.946,0.923,17,6,5,28,2,2,0,5,0,8,6,15,21,3,6,27,20,7,8,19,3,1,0.422,0.317,0.238,2,0,0,27.721,23,22.876,6,0.208,0.248,0.248,0.938,0.912,0.897
2023-03-30EDMLAK,EDM,LAK,2022,2023-04-01EDMANA,2,0,1,1,0,0.52632,0.3125,0.22321,2023-03-30,5on5,1,21:00:00,2831,0.4467,0.5533,0.4725,0.5275,0.4795,0.5205,26.026,1.982,1.504,6.788,0.819,13.744,10.163,1.93,1.993,1.941,29,6,8,43,0,1,0,13,1,10,10,29,35,2,4,28,18,10,8,27,6,2,0.668,0.775,0.539,0,0,0,42.177,35,34.425,6,0.309,0.285,0.285,2.006,2.024,2.011,27.472,2.455,1.862,6.374,0.852,15.632,10.825,2.301,2.442,2.287,31,7,10,48,1,2,0,13,0,11,11,30,37,3,6,26,32,10,9,26,10,2,0.718,1.26,0.477,1,0,0,49.144,38,38.908,6,0.381,0.477,0.477,2.359,2.336,2.274
2023-03-30EDMLAK,LAK,EDM,2022,2023-04-01SEALAK,0,2,0,0,0,0.3125,0.52632,0.22321,2023-03-30,5on5,0,21:00:00,2831,0.5533,0.4467,0.5275,0.4725,0.5205,0.4795,27.472,2.455,1.862,6.374,0.852,15.632,10.825,2.301,2.442,2.287,31,7,10,48,1,2,0,13,0,11,11,30,37,3,6,26,32,10,9,26,10,2,0.718,1.26,0.477,1,0,0,49.144,38,38.908,6,0.381,0.477,0.477,2.359,2.336,2.274,26.026,1.982,1.504,6.788,0.819,13.744,10.163,1.93,1.993,1.941,29,6,8,43,0,1,0,13,1,10,10,29,35,2,4,28,18,10,8,27,6,2,0.668,0.775,0.539,0,0,0,42.177,35,34.425,6,0.309,0.285,0.285,2.006,2.024,2.011
2023-03-30MTLFLA,FLA,MTL,2022,2023-04-01CBJFLA,5,2,1,1,0,0.54645,0.2924,0.21978,2023-03-30,5on5,0,19:00:00,3252,0.2813,0.7187,0.46,0.54,0.3971,0.6029,19.065,1.347,1.196,4.894,0.624,10.765,8.174,1.34,1.245,1.239,17,10,19,46,1,3,0,3,0,7,13,16,26,2,4,20,17,5,23,22,4,1,0.592,0.543,0.213,1,0,0,41.877,27,24.921,15,0.245,0.539,0.539,1.053,0.971,0.97,30.786,3.442,2.191,7.169,0.968,15.326,11.903,3.325,3.758,3.631,27,14,13,54,3,4,1,7,2,9,16,24,38,2,4,19,19,5,10,26,10,5,0.757,1.278,1.407,1,0,2,59.704,41,44.847,10,0.463,1.031,1.031,2.873,3.134,3.091
2023-03-30MTLFLA,MTL,FLA,2022,2023-04-01MTLCAR,2,5,0,0,0,0.2924,0.54645,0.21978,2023-03-30,5on5,1,19:00:00,3252,0.7187,0.2813,0.54,0.46,0.6029,0.3971,30.786,3.442,2.191,7.169,0.968,15.326,11.903,3.325,3.758,3.631,27,14,13,54,3,4,1,7,2,9,16,24,38,2,4,19,19,5,10,26,10,5,0.757,1.278,1.407,1,0,2,59.704,41,44.847,10,0.463,1.031,1.031,2.873,3.134,3.091,19.065,1.347,1.196,4.894,0.624,10.765,8.174,1.34,1.245,1.239,17,10,19,46,1,3,0,3,0,7,13,16,26,2,4,20,17,5,23,22,4,1,0.592,0.543,0.213,1,0,0,41.877,27,24.921,15,0.245,0.539,0.539,1.053,0.971,0.97
2023-03-30NJDNYR,NYR,NJD,2022,2023-03-31BUFNYR,1,2,0,0,0,0.35088,0.46729,0.23419,2023-03-30,5on5,0,19:00:00,3159,0.6445,0.3555,0.6129,0.3871,0.5797,0.4203,29.027,2.506,1.893,6.774,0.921,16.372,11.533,2.453,2.503,2.45,26,14,17,57,1,0,0,1,1,19,18,25,39,1,2,20,19,10,13,29,9,2,0.854,1.215,0.438,0,1,0,58.674,40,41.512,5,0.394,0.0,0.0,2.9,2.897,2.834,21.021,1.382,1.248,5.784,0.691,11.287,8.609,1.377,1.39,1.385,19,10,7,36,0,1,0,0,0,14,14,19,29,2,4,23,18,6,9,23,5,1,0.549,0.624,0.208,0,0,0,35.304,29,28.388,5,0.258,0.019,0.019,1.621,1.631,1.625
2023-03-30NJDNYR,NJD,NYR,2022,2023-04-01CHINJD,2,1,1,1,0,0.46729,0.35088,0.23419,2023-03-30,5on5,1,19:00:00,3159,0.3555,0.6445,0.3871,0.6129,0.4203,0.5797,21.021,1.382,1.248,5.784,0.691,11.287,8.609,1.377,1.39,1.385,19,10,7,36,0,1,0,0,0,14,14,19,29,2,4,23,18,6,9,23,5,1,0.549,0.624,0.208,0,0,0,35.304,29,28.388,5,0.258,0.019,0.019,1.621,1.631,1.625,29.027,2.506,1.893,6.774,0.921,16.372,11.533,2.453,2.503,2.45,26,14,17,57,1,0,0,1,1,19,18,25,39,1,2,20,19,10,13,29,9,2,0.854,1.215,0.438,0,1,0,58.674,40,41.512,5,0.394,0.0,0.0,2.9,2.897,2.834
2023-03-30OTTPHI,OTT,PHI,2022,2023-04-01OTTTOR,5,4,1,0,1,0.52356,0.31056,0.22989,2023-03-30,5on5,1,19:00:00,3257,0.2665,0.7335,0.2717,0.7283,0.24,0.76,12.865,1.491,0.89,2.752,0.438,7.161,5.267,1.421,1.528,1.454,9,9,7,25,2,2,0,5,1,5,3,7,16,6,21,25,35,3,7,11,4,3,0.397,0.371,0.723,1,1,0,24.633,18,17.827,7,0.187,0.378,0.378,1.3,1.321,1.312,41.598,4.103,2.99,10.189,1.338,22.83,15.55,3.865,4.063,3.825,39,18,10,67,3,5,1,10,0,17,22,36,54,6,21,29,23,5,12,41,11,5,1.24,1.31,1.553,1,1,1,68.612,57,58.216,5,0.625,1.049,1.049,3.679,3.63,3.511
2023-03-30OTTPHI,PHI,OTT,2022,2023-04-01PHIBUF,4,5,0,0,1,0.31056,0.52356,0.22989,2023-03-30,5on5,0,19:00:00,3257,0.7335,0.2665,0.7283,0.2717,0.76,0.24,41.598,4.103,2.99,10.189,1.338,22.83,15.55,3.865,4.063,3.825,39,18,10,67,3,5,1,10,0,17,22,36,54,6,21,29,23,5,12,41,11,5,1.24,1.31,1.553,1,1,1,68.612,57,58.216,5,0.625,1.049,1.049,3.679,3.63,3.511,12.865,1.491,0.89,2.752,0.438,7.161,5.267,1.421,1.528,1.454,9,9,7,25,2,2,0,5,1,5,3,7,16,6,21,25,35,3,7,11,4,3,0.397,0.371,0.723,1,1,0,24.633,18,17.827,7,0.187,0.378,0.378,1.3,1.321,1.312
2023-03-30PITNSH,NSH,PIT,2022,2023-04-01NSHSTL,0,2,0,0,0,0.28011,0.55249,0.22523,2023-03-30,5on5,0,19:00:00,2798,0.7101,0.2899,0.6531,0.3469,0.6986,0.3014,36.433,3.133,2.309,8.607,1.255,20.138,15.558,3.043,3.088,2.999,31,20,13,64,1,2,0,3,2,22,21,30,50,3,6,20,38,8,12,38,8,5,1.03,1.01,1.093,0,0,1,64.296,51,51.586,4,0.481,0.225,0.225,3.389,3.337,3.271,15.716,1.279,1.008,3.737,0.509,8.698,6.769,1.24,1.309,1.27,18,4,12,34,0,1,0,2,1,11,7,18,22,4,8,18,33,3,3,17,4,1,0.527,0.462,0.29,0,0,0,34.173,22,22.065,1,0.206,0.29,0.29,1.195,1.23,1.214
2023-03-30PITNSH,PIT,NSH,2022,2023-04-01PITBOS,2,0,1,1,0,0.55249,0.28011,0.22523,2023-03-30,5on5,1,19:00:00,2798,0.2899,0.7101,0.3469,0.6531,0.3014,0.6986,15.716,1.279,1.008,3.737,0.509,8.698,6.769,1.24,1.309,1.27,18,4,12,34,0,1,0,2,1,11,7,18,22,4,8,18,33,3,3,17,4,1,0.527,0.462,0.29,0,0,0,34.173,22,22.065,1,0.206,0.29,0.29,1.195,1.23,1.214,36.433,3.133,2.309,8.607,1.255,20.138,15.558,3.043,3.088,2.999,31,20,13,64,1,2,0,3,2,22,21,30,50,3,6,20,38,8,12,38,8,5,1.03,1.01,1.093,0,0,1,64.296,51,51.586,4,0.481,0.225,0.225,3.389,3.337,3.271
2023-03-30SEAANA,ANA,SEA,2022,2023-04-01EDMANA,1,4,0,0,0,0.17857,0.69444,0.18657,2023-03-30,5on5,0,22:00:00,3033,0.7068,0.2932,0.7053,0.2947,0.7429,0.2571,35.937,2.536,2.47,8.898,1.232,21.42,15.444,2.44,2.552,2.455,34,18,15,67,2,2,0,10,2,16,20,32,50,3,6,16,15,6,6,44,6,2,1.292,0.805,0.438,2,0,0,70.294,52,54.119,0,0.499,0.238,0.238,2.797,2.813,2.712,13.809,1.052,0.81,3.566,0.441,6.609,5.521,0.98,1.074,0.999,15,3,10,28,1,3,0,2,0,5,7,14,17,3,6,18,8,3,8,13,4,1,0.308,0.504,0.24,1,0,0,27.094,18,17.618,5,0.168,0.44,0.44,0.78,0.783,0.777
2023-03-30SEAANA,SEA,ANA,2022,2023-04-01SEALAK,4,1,1,1,0,0.69444,0.17857,0.18657,2023-03-30,5on5,1,22:00:00,3033,0.2932,0.7068,0.2947,0.7053,0.2571,0.7429,13.809,1.052,0.81,3.566,0.441,6.609,5.521,0.98,1.074,0.999,15,3,10,28,1,3,0,2,0,5,7,14,17,3,6,18,8,3,8,13,4,1,0.308,0.504,0.24,1,0,0,27.094,18,17.618,5,0.168,0.44,0.44,0.78,0.783,0.777,35.937,2.536,2.47,8.898,1.232,21.42,15.444,2.44,2.552,2.455,34,18,15,67,2,2,0,10,2,16,20,32,50,3,6,16,15,6,6,44,6,2,1.292,0.805,0.438,2,0,0,70.294,52,54.119,0,0.499,0.238,0.238,2.797,2.813,2.712
2023-03-30SJSVGK,VGK,SJS,2022,2023-04-01VGKMIN,3,4,0,0,1,0.52632,0.30581,0.22676,2023-03-30,5on5,0,22:30:00,3079,0.4622,0.5378,0.5319,0.4681,0.5556,0.4444,29.141,2.271,1.811,7.495,0.984,15.672,11.767,2.232,2.249,2.21,23,17,10,50,3,2,0,6,1,11,17,20,37,2,4,27,23,11,5,32,7,1,1.073,0.799,0.399,1,2,0,50.652,40,40.902,1,0.38,0.448,0.448,2.203,2.177,2.163,23.115,2.642,1.732,5.303,0.838,12.134,9.35,2.497,2.727,2.576,21,11,12,44,2,5,1,3,0,8,14,19,30,3,6,11,18,7,11,18,12,2,0.55,1.509,0.583,0,1,1,44.304,32,32.228,10,0.355,0.797,0.797,2.2,2.265,2.162
2023-03-30SJSVGK,SJS,VGK,2022,2023-04-01ARISJS,4,3,1,0,1,0.30581,0.52632,0.22676,2023-03-30,5on5,1,22:30:00,3079,0.5378,0.4622,0.4681,0.5319,0.4444,0.5556,23.115,2.642,1.732,5.303,0.838,12.134,9.35,2.497,2.727,2.576,21,11,12,44,2,5,1,3,0,8,14,19,30,3,6,11,18,7,11,18,12,2,0.55,1.509,0.583,0,1,1,44.304,32,32.228,10,0.355,0.797,0.797,2.2,2.265,2.162,29.141,2.271,1.811,7.495,0.984,15.672,11.767,2.232,2.249,2.21,23,17,10,50,3,2,0,6,1,11,17,20,37,2,4,27,23,11,5,32,7,1,1.073,0.799,0.399,1,2,0,50.652,40,40.902,1,0.38,0.448,0.448,2.203,2.177,2.163
2023-03-30TBLWSH,WSH,TBL,2022,2023-04-02WSHNYR,1,5,0,0,0,0.27933,0.54945,0.22472,2023-03-30,5on5,0,19:00:00,3069,0.6296,0.3704,0.567,0.433,0.5634,0.4366,29.106,3.525,2.203,7.1,0.974,15.357,10.842,3.348,3.544,3.366,28,12,15,55,3,3,2,6,0,11,17,25,37,3,6,25,36,9,8,23,12,5,0.816,1.37,1.339,1,0,2,57.218,40,41.328,3,0.464,0.879,0.879,3.11,3.117,3.057,22.748,2.074,1.541,5.592,0.742,12.151,8.899,2.031,2.052,2.009,26,5,11,42,1,4,1,4,3,7,12,25,30,1,2,20,35,9,3,23,6,2,0.705,0.76,0.609,0,0,1,39.772,31,29.713,1,0.316,0.767,0.767,1.624,1.606,1.586
2023-03-30TBLWSH,TBL,WSH,2022,2023-04-01TBLNYI,5,1,1,1,0,0.54945,0.27933,0.22472,2023-03-30,5on5,1,19:00:00,3069,0.3704,0.6296,0.433,0.567,0.4366,0.5634,22.748,2.074,1.541,5.592,0.742,12.151,8.899,2.031,2.052,2.009,26,5,11,42,1,4,1,4,3,7,12,25,30,1,2,20,35,9,3,23,6,2,0.705,0.76,0.609,0,0,1,39.772,31,29.713,1,0.316,0.767,0.767,1.624,1.606,1.586,29.106,3.525,2.203,7.1,0.974,15.357,10.842,3.348,3.544,3.366,28,12,15,55,3,3,2,6,0,11,17,25,37,3,6,25,36,9,8,23,12,5,0.816,1.37,1.339,1,0,2,57.218,40,41.328,3,0.464,0.879,0.879,3.11,3.117,3.057
2023-03-31ARIDAL,ARI,DAL,2022,2023-04-01ARISJS,2,5,0,0,0,0.2551,0.57803,0.22173,2023-03-31,5on5,1,22:30:00,2871,0.5688,0.4312,0.5385,0.4615,0.5714,0.4286,22.268,1.666,1.46,6.273,0.823,12.715,9.063,1.585,1.769,1.683,19,13,10,42,3,4,0,3,0,13,9,16,29,2,4,26,17,4,4,26,6,0,0.913,0.754,0.0,3,0,0,44.749,32,33.951,1,0.301,0.33,0.33,1.637,1.742,1.67,17.398,1.263,1.039,3.857,0.545,10.061,7.234,1.248,1.194,1.18,13,11,12,36,1,0,0,5,0,10,8,12,23,4,10,12,23,7,7,19,5,0,0.729,0.533,0.0,0,1,0,34.142,24,22.74,4,0.211,0.0,0.0,1.474,1.393,1.378
2023-03-31ARIDAL,DAL,ARI,2022,2023-04-01COLDAL,5,2,1,1,0,0.57803,0.2551,0.22173,2023-03-31,5on5,0,22:30:00,2871,0.4312,0.5688,0.4615,0.5385,0.4286,0.5714,17.398,1.263,1.039,3.857,0.545,10.061,7.234,1.248,1.194,1.18,13,11,12,36,1,0,0,5,0,10,8,12,23,4,10,12,23,7,7,19,5,0,0.729,0.533,0.0,0,1,0,34.142,24,22.74,4,0.211,0.0,0.0,1.474,1.393,1.378,22.268,1.666,1.46,6.273,0.823,12.715,9.063,1.585,1.769,1.683,19,13,10,42,3,4,0,3,0,13,9,16,29,2,4,26,17,4,4,26,6,0,0.913,0.754,0.0,3,0,0,44.749,32,33.951,1,0.301,0.33,0.33,1.637,1.742,1.67
2023-03-31BUFNYR,BUF,NYR,2022,2023-04-01PHIBUF,3,2,1,0,1,0.34843,0.48309,0.22727,2023-03-31,5on5,1,19:00:00,3350,0.5774,0.4226,0.4865,0.5135,0.4884,0.5116,32.114,3.245,2.123,7.463,1.024,15.749,12.396,2.917,3.278,2.946,27,15,12,54,2,6,2,7,2,10,15,25,40,2,4,23,30,4,1,29,9,4,0.907,1.119,1.219,0,0,2,53.388,42,41.199,1,0.442,1.514,1.514,2.172,2.198,2.144,30.586,2.375,1.971,7.623,1.044,18.131,12.856,2.345,2.345,2.315,32,12,13,57,2,3,1,7,0,9,23,30,42,1,2,27,14,3,8,35,8,1,1.143,0.891,0.34,0,1,1,57.65,44,44.664,2,0.405,0.468,0.468,2.312,2.276,2.269
2023-03-31BUFNYR,NYR,BUF,2022,2023-04-02WSHNYR,2,3,0,0,1,0.48309,0.34843,0.22727,2023-03-31,5on5,0,19:00:00,3350,0.4226,0.5774,0.5135,0.4865,0.5116,0.4884,30.586,2.375,1.971,7.623,1.044,18.131,12.856,2.345,2.345,2.315,32,12,13,57,2,3,1,7,0,9,23,30,42,1,2,27,14,3,8,35,8,1,1.143,0.891,0.34,0,1,1,57.65,44,44.664,2,0.405,0.468,0.468,2.312,2.276,2.269,32.114,3.245,2.123,7.463,1.024,15.749,12.396,2.917,3.278,2.946,27,15,12,54,2,6,2,7,2,10,15,25,40,2,4,23,30,4,1,29,9,4,0.907,1.119,1.219,0,0,2,53.388,42,41.199,1,0.442,1.514,1.514,2.172,2.198,2.144
2023-03-31VANCGY,VAN,CGY,2022,2023-04-02VANLAK,4,5,0,0,1,0.34965,0.47619,0.23095,2023-03-31,5on5,1,22:00:00,2912,0.6249,0.3751,0.6854,0.3146,0.6833,0.3167,28.807,2.152,1.706,7.23,1.05,16.224,12.637,2.059,2.183,2.089,26,15,20,61,3,1,1,9,2,17,9,23,38,1,2,17,26,2,1,33,6,2,0.847,0.684,0.621,0,1,2,60.063,41,40.056,1,0.349,0.318,0.318,2.184,2.202,2.103,13.518,1.292,0.998,3.248,0.529,7.528,5.406,1.291,1.287,1.287,11,8,9,28,3,0,0,0,1,4,11,8,16,6,12,26,29,5,7,12,6,1,0.377,0.663,0.252,0,2,1,28.376,19,19.486,4,0.208,0.0,0.0,1.499,1.493,1.492
2023-03-31VANCGY,CGY,VAN,2022,2023-04-02CGYANA,5,4,1,0,1,0.47619,0.34965,0.23095,2023-03-31,5on5,0,22:00:00,2912,0.3751,0.6249,0.3146,0.6854,0.3167,0.6833,13.518,1.292,0.998,3.248,0.529,7.528,5.406,1.291,1.287,1.287,11,8,9,28,3,0,0,0,1,4,11,8,16,6,12,26,29,5,7,12,6,1,0.377,0.663,0.252,0,2,1,28.376,19,19.486,4,0.208,0.0,0.0,1.499,1.493,1.492,28.807,2.152,1.706,7.23,1.05,16.224,12.637,2.059,2.183,2.089,26,15,20,61,3,1,1,9,2,17,9,23,38,1,2,17,26,2,1,33,6,2,0.847,0.684,0.621,0,1,2,60.063,41,40.056,1,0.349,0.318,0.318,2.184,2.202,2.103
2023-03-31WPGDET,DET,WPG,2022,2023-04-02TORDET,2,6,0,0,0,0.24038,0.59524,0.21882,2023-03-31,5on5,0,20:00:00,3189,0.5342,0.4658,0.5049,0.4951,0.4789,0.5211,24.122,2.719,1.75,5.462,0.818,13.552,9.699,2.651,2.789,2.719,24,10,18,52,6,3,2,4,0,12,9,18,28,0,0,19,8,6,9,19,13,2,0.46,1.74,0.518,2,2,2,56.71,34,35.279,8,0.365,0.56,0.56,2.523,2.582,2.573,27.253,2.371,1.693,6.637,0.872,14.207,11.22,2.326,2.316,2.273,23,14,14,51,1,4,1,6,1,12,13,22,36,3,6,21,12,7,8,29,6,2,0.818,0.814,0.739,0,0,1,46.437,37,35.472,8,0.348,0.868,0.868,1.851,1.816,1.8
2023-03-31WPGDET,WPG,DET,2022,2023-04-02WPGNJD,6,2,1,1,0,0.59524,0.24038,0.21882,2023-03-31,5on5,1,20:00:00,3189,0.4658,0.5342,0.4951,0.5049,0.5211,0.4789,27.253,2.371,1.693,6.637,0.872,14.207,11.22,2.326,2.316,2.273,23,14,14,51,1,4,1,6,1,12,13,22,36,3,6,21,12,7,8,29,6,2,0.818,0.814,0.739,0,0,1,46.437,37,35.472,8,0.348,0.868,0.868,1.851,1.816,1.8,24.122,2.719,1.75,5.462,0.818,13.552,9.699,2.651,2.789,2.719,24,10,18,52,6,3,2,4,0,12,9,18,28,0,0,19,8,6,9,19,13,2,0.46,1.74,0.518,2,2,2,56.71,34,35.279,8,0.365,0.56,0.56,2.523,2.582,2.573
2023-04-01ARISJS,SJS,ARI,2022,2023-04-04SJSCOL,7,2,1,1,0,0.41494,0.41152,0.2331,2023-04-01,5on5,0,22:00:00,2696,0.6133,0.3867,0.6747,0.3253,0.629,0.371,28.099,2.834,1.873,6.715,0.967,15.689,10.923,2.634,2.518,2.341,29,10,17,56,1,4,1,2,0,17,15,28,38,7,14,19,28,6,14,32,2,5,1.013,0.336,1.485,0,0,1,48.342,39,34.515,9,0.386,1.233,1.233,1.987,1.766,1.677,17.468,1.787,1.232,3.716,0.545,8.854,6.866,1.783,2.021,2.016,19,4,4,27,4,0,0,1,0,8,10,15,19,2,4,29,25,7,8,14,9,0,0.587,1.201,0.0,2,2,0,31.741,23,26.193,6,0.259,0.0,0.0,2.047,2.314,2.308
2023-04-01ARISJS,ARI,SJS,2022,2023-04-03SEAARI,2,7,0,0,0,0.41152,0.41494,0.2331,2023-04-01,5on5,1,22:00:00,2696,0.3867,0.6133,0.3253,0.6747,0.371,0.629,17.468,1.787,1.232,3.716,0.545,8.854,6.866,1.783,2.021,2.016,19,4,4,27,4,0,0,1,0,8,10,15,19,2,4,29,25,7,8,14,9,0,0.587,1.201,0.0,2,2,0,31.741,23,26.193,6,0.259,0.0,0.0,2.047,2.314,2.308,28.099,2.834,1.873,6.715,0.967,15.689,10.923,2.634,2.518,2.341,29,10,17,56,1,4,1,2,0,17,15,28,38,7,14,19,28,6,14,32,2,5,1.013,0.336,1.485,0,0,1,48.342,39,34.515,9,0.386,1.233,1.233,1.987,1.766,1.677
2023-04-01CBJFLA,FLA,CBJ,2022,2023-04-04FLABUF,7,0,1,1,0,0.60241,0.2457,0.21008,2023-04-01,5on5,0,19:00:00,2929,0.2022,0.7978,0.2762,0.7238,0.2532,0.7468,14.47,1.088,0.94,3.164,0.447,7.969,6.392,1.063,0.988,0.966,12,8,9,29,0,1,0,3,0,4,12,12,20,3,6,17,27,6,4,15,5,0,0.491,0.598,0.0,0,0,0,26.054,20,18.162,3,0.194,0.159,0.159,1.123,1.02,1.014,41.823,4.294,3.129,9.691,1.45,23.112,17.324,4.172,4.823,4.685,41,18,17,76,6,7,2,8,1,18,19,35,53,3,6,22,18,2,5,44,9,6,1.374,1.154,1.767,2,2,2,88.872,59,66.927,2,0.65,1.543,1.543,3.401,3.809,3.752
2023-04-01CBJFLA,CBJ,FLA,2022,2023-04-02CBJOTT,0,7,0,0,0,0.2457,0.60241,0.21008,2023-04-01,5on5,1,19:00:00,2929,0.7978,0.2022,0.7238,0.2762,0.7468,0.2532,41.823,4.294,3.129,9.691,1.45,23.112,17.324,4.172,4.823,4.685,41,18,17,76,6,7,2,8,1,18,19,35,53,3,6,22,18,2,5,44,9,6,1.374,1.154,1.767,2,2,2,88.872,59,66.927,2,0.65,1.543,1.543,3.401,3.809,3.752,14.47,1.088,0.94,3.164,0.447,7.969,6.392,1.063,0.988,0.966,12,8,9,29,0,1,0,3,0,4,12,12,20,3,6,17,27,6,4,15,5,0,0.491,0.598,0.0,0,0,0,26.054,20,18.162,3,0.194,0.159,0.159,1.123,1.02,1.014
2023-04-01CHINJD,NJD,CHI,2022,2023-04-02WPGNJD,6,3,1,1,0,0.66225,0.19231,0.20121,2023-04-01,5on5,0,20:00:00,3315,0.3069,0.6931,0.299,0.701,0.3143,0.6857,16.052,1.189,0.95,4.348,0.545,8.599,6.368,1.183,1.129,1.123,16,6,7,29,3,1,0,1,0,8,9,13,19,1,2,21,26,3,13,16,5,1,0.339,0.649,0.201,0,2,1,27.275,22,20.827,11,0.198,0.103,0.103,1.284,1.217,1.209,36.091,2.685,2.272,8.259,1.108,19.164,14.513,2.656,2.889,2.859,39,9,20,68,5,2,1,6,2,14,19,34,43,1,2,24,14,2,14,38,8,2,1.091,1.048,0.546,3,1,1,72.507,48,51.091,7,0.468,0.28,0.28,2.873,3.097,3.09
2023-04-01CHINJD,CHI,NJD,2022,2023-04-04CGYCHI,3,6,0,0,0,0.19231,0.66225,0.20121,2023-04-01,5on5,1,20:00:00,3315,0.6931,0.3069,0.701,0.299,0.6857,0.3143,36.091,2.685,2.272,8.259,1.108,19.164,14.513,2.656,2.889,2.859,39,9,20,68,5,2,1,6,2,14,19,34,43,1,2,24,14,2,14,38,8,2,1.091,1.048,0.546,3,1,1,72.507,48,51.091,7,0.468,0.28,0.28,2.873,3.097,3.09,16.052,1.189,0.95,4.348,0.545,8.599,6.368,1.183,1.129,1.123,16,6,7,29,3,1,0,1,0,8,9,13,19,1,2,21,26,3,13,16,5,1,0.339,0.649,0.201,0,2,1,27.275,22,20.827,11,0.198,0.103,0.103,1.284,1.217,1.209
2023-04-01COLDAL,COL,DAL,2022,2023-04-04SJSCOL,5,2,1,1,0,0.51282,0.31348,0.23041,2023-04-01,5on5,1,21:00:00,2649,0.5095,0.4905,0.4872,0.5128,0.5172,0.4828,22.623,1.605,1.532,5.048,0.666,12.226,8.923,1.574,1.62,1.588,21,9,8,38,0,2,0,2,1,6,19,21,30,2,4,16,28,5,4,22,7,1,0.572,0.819,0.214,0,0,0,36.784,30,29.196,3,0.313,0.326,0.326,1.592,1.61,1.607,18.516,1.545,1.263,4.298,0.609,11.965,8.32,1.527,1.553,1.535,23,5,12,40,2,1,0,8,1,6,10,21,26,5,10,21,24,9,4,23,4,1,0.776,0.451,0.318,0,2,0,41.972,28,29.088,1,0.259,0.318,0.318,1.486,1.492,1.482
